#LECROYWR64MXi,50182,Histogram
#Segments,1,SegmentSize,500
#Segment,TrigTime,TimeSinceSegment1
#1,23-Nov-2012 12:40:28,0                 
#Time,Ampl
3.076e-006,0
3.077e-006,0
3.078e-006,0
3.079e-006,0
3.08e-006,0
3.081e-006,0
3.082e-006,0
3.083e-006,0
3.084e-006,0
3.085e-006,0
3.086e-006,0
3.087e-006,0
3.088e-006,0
3.089e-006,0
3.09e-006,0
3.091e-006,0
3.092e-006,0
3.093e-006,0
3.094e-006,0
3.095e-006,0
3.096e-006,0
3.097e-006,0
3.098e-006,0
3.099e-006,0
3.1e-006,0
3.101e-006,0
3.102e-006,0
3.103e-006,27
3.104e-006,70
3.105e-006,14
3.106e-006,0
3.107e-006,0
3.108e-006,0
3.109e-006,0
3.11e-006,0
3.111e-006,0
3.112e-006,0
3.113e-006,0
3.114e-006,0
3.115e-006,0
3.116e-006,0
3.117e-006,0
3.118e-006,0
3.119e-006,0
3.12e-006,0
3.121e-006,0
3.122e-006,0
3.123e-006,0
3.124e-006,0
3.125e-006,0
3.126e-006,0
3.127e-006,0
3.128e-006,0
3.129e-006,0
3.13e-006,0
3.131e-006,0
3.132e-006,0
3.133e-006,0
3.134e-006,0
3.135e-006,0
3.136e-006,0
3.137e-006,0
3.138e-006,0
3.139e-006,0
3.14e-006,0
3.141e-006,0
3.142e-006,0
3.143e-006,0
3.144e-006,0
3.145e-006,0
3.146e-006,0
3.147e-006,0
3.148e-006,0
3.149e-006,0
3.15e-006,0
3.151e-006,0
3.152e-006,0
3.153e-006,0
3.154e-006,0
3.155e-006,0
3.156e-006,0
3.157e-006,0
3.158e-006,0
3.159e-006,0
3.16e-006,0
3.161e-006,0
3.162e-006,0
3.163e-006,0
3.164e-006,0
3.165e-006,0
3.166e-006,0
3.167e-006,0
3.168e-006,0
3.169e-006,0
3.17e-006,0
3.171e-006,0
3.172e-006,0
3.173e-006,0
3.174e-006,0
3.175e-006,0
3.176e-006,0
3.177e-006,0
3.178e-006,0
3.179e-006,0
3.18e-006,0
3.181e-006,0
3.182e-006,0
3.183e-006,0
3.184e-006,0
3.185e-006,0
3.186e-006,0
3.187e-006,0
3.188e-006,0
3.189e-006,0
3.19e-006,0
3.191e-006,0
3.192e-006,0
3.193e-006,0
3.194e-006,0
3.195e-006,0
3.196e-006,0
3.197e-006,0
3.198e-006,0
3.199e-006,9
3.2e-006,13
3.201e-006,2
3.202e-006,0
3.203e-006,0
3.204e-006,0
3.205e-006,0
3.206e-006,0
3.207e-006,0
3.208e-006,0
3.209e-006,0
3.21e-006,0
3.211e-006,0
3.212e-006,0
3.213e-006,0
3.214e-006,0
3.215e-006,23
3.216e-006,53
3.217e-006,10
3.218e-006,0
3.219e-006,0
3.22e-006,0
3.221e-006,0
3.222e-006,0
3.223e-006,0
3.224e-006,0
3.225e-006,0
3.226e-006,0
3.227e-006,0
3.228e-006,0
3.229e-006,0
3.23e-006,0
3.231e-006,0
3.232e-006,0
3.233e-006,0
3.234e-006,0
3.235e-006,0
3.236e-006,0
3.237e-006,0
3.238e-006,0
3.239e-006,0
3.24e-006,0
3.241e-006,0
3.242e-006,0
3.243e-006,0
3.244e-006,0
3.245e-006,0
3.246e-006,0
3.247e-006,0
3.248e-006,0
3.249e-006,0
