#LECROYWR64MXi,50182,Histogram
#Segments,1,SegmentSize,500
#Segment,TrigTime,TimeSinceSegment1
#1,23-Nov-2012 14:07:17,0                 
#Time,Ampl
0.0001,0
0.0001004,0
0.0001008,0
0.0001012,0
0.0001016,0
0.000102,0
0.0001024,0
0.0001028,0
0.0001032,0
0.0001036,0
0.000104,0
0.0001044,0
0.0001048,0
0.0001052,0
0.0001056,0
0.000106,0
0.0001064,0
0.0001068,0
0.0001072,0
0.0001076,0
0.000108,0
0.0001084,0
0.0001088,0
0.0001092,0
0.0001096,0
0.00011,0
0.0001104,0
0.0001108,0
0.0001112,0
0.0001116,0
0.000112,0
0.0001124,0
0.0001128,0
0.0001132,0
0.0001136,0
0.000114,0
0.0001144,0
0.0001148,0
0.0001152,0
0.0001156,0
0.000116,0
0.0001164,0
0.0001168,0
0.0001172,0
0.0001176,0
0.000118,0
0.0001184,0
0.0001188,0
0.0001192,0
0.0001196,0
0.00012,0
0.0001204,0
0.0001208,0
0.0001212,0
0.0001216,0
0.000122,0
0.0001224,0
0.0001228,0
0.0001232,0
0.0001236,0
0.000124,0
0.0001244,0
0.0001248,1
0.0001252,0
0.0001256,0
0.000126,0
0.0001264,0
0.0001268,0
0.0001272,0
0.0001276,0
0.000128,0
0.0001284,0
0.0001288,1
0.0001292,1
0.0001296,4
0.00013,0
0.0001304,2
0.0001308,2
0.0001312,2
0.0001316,2
0.000132,3
0.0001324,4
0.0001328,6
0.0001332,7
0.0001336,4
0.000134,4
0.0001344,6
0.0001348,10
0.0001352,9
0.0001356,16
0.000136,16
0.0001364,21
0.0001368,20
0.0001372,23
0.0001376,35
0.000138,27
0.0001384,33
0.0001388,45
0.0001392,45
0.0001396,48
0.00014,39
0.0001404,34
0.0001408,60
0.0001412,63
0.0001416,65
0.000142,82
0.0001424,81
0.0001428,89
0.0001432,95
0.0001436,110
0.000144,116
0.0001444,120
0.0001448,137
0.0001452,120
0.0001456,135
0.000146,153
0.0001464,138
0.0001468,156
0.0001472,148
0.0001476,136
0.000148,139
0.0001484,150
0.0001488,168
0.0001492,144
0.0001496,160
0.00015,141
0.0001504,160
0.0001508,151
0.0001512,173
0.0001516,146
0.000152,132
0.0001524,147
0.0001528,131
0.0001532,152
0.0001536,144
0.000154,163
0.0001544,136
0.0001548,118
0.0001552,139
0.0001556,136
0.000156,124
0.0001564,142
0.0001568,142
0.0001572,152
0.0001576,136
0.000158,129
0.0001584,139
0.0001588,147
0.0001592,122
0.0001596,107
0.00016,119
0.0001604,101
0.0001608,98
0.0001612,98
0.0001616,96
0.000162,94
0.0001624,78
0.0001628,97
0.0001632,68
0.0001636,69
0.000164,67
0.0001644,76
0.0001648,58
0.0001652,47
0.0001656,59
0.000166,54
0.0001664,48
0.0001668,67
0.0001672,52
0.0001676,49
0.000168,49
0.0001684,49
0.0001688,40
0.0001692,49
0.0001696,43
0.00017,35
0.0001704,27
0.0001708,41
0.0001712,47
0.0001716,38
0.000172,38
0.0001724,27
0.0001728,44
0.0001732,30
0.0001736,26
0.000174,38
0.0001744,31
0.0001748,33
0.0001752,22
0.0001756,18
0.000176,21
0.0001764,22
0.0001768,25
0.0001772,14
0.0001776,17
0.000178,20
0.0001784,13
0.0001788,12
0.0001792,13
0.0001796,14
0.00018,13
0.0001804,8
0.0001808,16
0.0001812,16
0.0001816,8
0.000182,14
0.0001824,10
0.0001828,7
0.0001832,6
0.0001836,3
0.000184,6
0.0001844,4
0.0001848,4
0.0001852,7
0.0001856,9
0.000186,1
0.0001864,6
0.0001868,3
0.0001872,1
0.0001876,5
0.000188,4
0.0001884,5
0.0001888,0
0.0001892,1
0.0001896,4
0.00019,3
0.0001904,4
0.0001908,2
0.0001912,3
0.0001916,1
0.000192,0
0.0001924,2
0.0001928,2
0.0001932,3
0.0001936,1
0.000194,0
0.0001944,0
0.0001948,2
0.0001952,3
0.0001956,0
0.000196,1
0.0001964,1
0.0001968,0
0.0001972,3
0.0001976,1
0.000198,2
0.0001984,0
0.0001988,1
0.0001992,1
0.0001996,0
0.0002,1
0.0002004,0
0.0002008,0
0.0002012,1
0.0002016,1
0.000202,0
0.0002024,1
0.0002028,0
0.0002032,0
0.0002036,1
0.000204,1
0.0002044,0
0.0002048,0
0.0002052,0
0.0002056,1
0.000206,0
0.0002064,1
0.0002068,0
0.0002072,0
0.0002076,0
0.000208,2
0.0002084,1
0.0002088,0
0.0002092,0
0.0002096,1
0.00021,1
0.0002104,0
0.0002108,0
0.0002112,0
0.0002116,1
0.000212,0
0.0002124,0
0.0002128,2
0.0002132,0
0.0002136,0
0.000214,0
0.0002144,0
0.0002148,0
0.0002152,0
0.0002156,0
0.000216,0
0.0002164,0
0.0002168,0
0.0002172,0
0.0002176,1
0.000218,0
0.0002184,0
0.0002188,0
0.0002192,0
0.0002196,2
0.00022,0
0.0002204,0
0.0002208,0
0.0002212,0
0.0002216,1
0.000222,0
0.0002224,0
0.0002228,0
0.0002232,0
0.0002236,0
0.000224,0
0.0002244,0
0.0002248,1
0.0002252,0
0.0002256,0
0.000226,0
0.0002264,0
0.0002268,0
0.0002272,0
0.0002276,0
0.000228,0
0.0002284,0
0.0002288,0
0.0002292,0
0.0002296,0
0.00023,0
0.0002304,1
0.0002308,0
0.0002312,0
0.0002316,0
0.000232,0
0.0002324,0
0.0002328,0
0.0002332,0
0.0002336,0
0.000234,0
0.0002344,0
0.0002348,0
0.0002352,0
0.0002356,0
0.000236,0
0.0002364,0
0.0002368,0
0.0002372,0
0.0002376,0
0.000238,0
0.0002384,0
0.0002388,0
0.0002392,0
0.0002396,0
0.00024,0
0.0002404,0
0.0002408,0
0.0002412,0
0.0002416,0
0.000242,0
0.0002424,0
0.0002428,0
0.0002432,0
0.0002436,0
0.000244,0
0.0002444,0
0.0002448,0
0.0002452,0
0.0002456,0
0.000246,0
0.0002464,0
0.0002468,0
0.0002472,0
0.0002476,0
0.000248,0
